Time;Humidity;Atmospheric_Temp;Soil_Temp;Soil_Moisture
2017-06-24 06:00:21+00:00;34.079.575.007.905.900;1.150.745.184.979.170;11,43;4
2017-06-24 07:00:21+00:00;4.089.531.547.107.880;14.131.803.223.774.600;11,83;100
2017-06-24 08:00:21+00:00;4.688.074.670.830.790;1.230.286.564.655.270;1,40;100
2017-06-24 09:00:21+00:00;37.702.942.879.009.700;14.469.414.178.220.700;10,90;82
2017-06-24 10:00:21+00:00;4.489.301.030.106.700;12.375.818.202.378.800;0,97;100
2017-06-24 11:00:21+00:00;5.782.903.634.546.030;12.832.705.849.228.100;0,89;100
2017-06-24 12:00:21+00:00;18.310.754.725.017.600;14.567.198.210.745.400;10,88;32
2017-06-24 13:00:21+00:00;4.892.667.839.886.230;12.149.666.545.236.600;8,68;100
2017-06-24 14:00:21+00:00;6.329.324.862.172.490;12.650.445.650.763.300;14,24;100
2017-06-24 15:00:21+00:00;4.872.896.008.762.120;14.807.553.616.323.800;1,60;78
2017-06-24 16:00:21+00:00;19.662.727.893.882.800;1.363.800.776.544.630;10,67;96
2017-06-24 17:00:21+00:00;5.733.282.044.092.300;1.197.302.792.639.710;12,42;67
2017-06-24 18:00:21+00:00;3.581.450.504.284.550;12.355.851.169.807.600;9,56;33
2017-06-24 19:00:21+00:00;42.219.396.487.853.300;1.605.400.656.175.270;13,71;100
2017-06-24 20:00:21+00:00;4.857.035.177.556.650;14.277.926.193.402.000;1,45;76
2017-06-24 21:00:21+00:00;5.461.477.940.991.330;12.648.064.148.193.500;9,65;16
2017-06-24 22:00:21+00:00;24.239.987.383.603.900;15.625.725.512.520.500;1,05;14
2017-06-24 23:00:21+00:00;3.595.183.996.502.510;14.583.274.198.595.200;12,61;100
2017-06-25 00:00:21+00:00;3.791.585.629.554.730;1.681.203.305.142.600;11,83;100
2017-06-25 01:00:21+00:00;2.358.897.887.325.880;15.674.075.138.807.800;12,61;7
2017-06-25 02:00:21+00:00;4.447.636.630.899.000;16.354.991.536.159.900;13,74;100
2017-06-25 03:00:21+00:00;3.259.203.864.845.450;12.699.731.561.721.600;11,52;10
2017-06-25 04:00:21+00:00;3.751.326.412.874.350;11.368.586.688.536.000;1,05;0
2017-06-25 05:00:21+00:00;28.532.565.313.148.300;15.397.589.773.600.200;12,93;61
2017-06-25 06:00:21+00:00;42.232.979.611.365.900;15.420.593.142.858.500;1,41;100
2017-06-25 07:00:21+00:00;28.160.128.373.638.000;13.271.090.778.230.900;13,74;90
2017-06-25 08:00:21+00:00;3.607.481.888.083.180;10.993.652.149.961.700;1,05;3
2017-06-25 09:00:21+00:00;3.540.810.910.717.970;14.269.759.845.207.700;13,53;100
2017-06-25 10:00:21+00:00;28.314.053.612.560.800;14.467.457.494.236.800;9,80;100
2017-06-25 11:00:21+00:00;13.568.741.605.768.500;10.231.137.994.383.500;8,64;11
2017-06-25 12:00:21+00:00;4.396.545.425.373.150;14.433.078.435.726.500;12,39;1
2017-06-25 13:00:21+00:00;34.065.184.135.958.300;16.316.583.071.729.600;17,71;37
2017-06-25 14:00:21+00:00;32.360.572.253.602.200;10.337.606.251.989.600;3,89;100
2017-06-25 15:00:21+00:00;3.464.019.793.034.210;14.808.870.620.083.200;1,36;100
2017-06-25 16:00:21+00:00;45.034.128.004.619.600;1.670.403.356.382.240;14,47;100
2017-06-25 17:00:21+00:00;6.179.877.428.135.160;16.855.677.911.604.800;14,97;41
2017-06-25 18:00:21+00:00;15.402.647.902.379.700;8.977.696.581.921.020;4,47;100
2017-06-25 19:00:21+00:00;3.995.196.054.918.500;16.163.729.513.982.200;13,33;100
2017-06-25 20:00:21+00:00;2.982.658.232.597.300;12.764.387.853.885.300;13,97;30
2017-06-25 21:00:21+00:00;54.266.156.819.532.500;12.482.782.311.393.100;7,69;100
2017-06-25 22:00:21+00:00;1.629.580.699.016.640;1.962.015.697.234.720;17,14;76
2017-06-25 23:00:21+00:00;3.659.117.458.875.840;14.058.562.452.374.200;10,08;8
2017-06-26 00:00:21+00:00;33.927.830.367.175.300;1.259.633.556.418.660;13,44;100
2017-06-26 01:00:21+00:00;20.465.503.974.004.000;15.464.020.589.152.800;1,41;100
2017-06-26 02:00:21+00:00;25.606.188.097.532.700;17.614.540.078.122.500;15,05;97
2017-06-26 03:00:21+00:00;31.464.762.470.724.700;13.945.534.988.377.000;9,67;100
2017-06-26 04:00:21+00:00;3.800.777.819.347.610;12.230.363.521.376.500;9,50;67
2017-06-26 05:00:21+00:00;4.908.831.058.127.040;13.746.420.528.827.400;1,03;14
2017-06-26 06:00:21+00:00;3.088.575.896.792.470;16.171.542.595.322.600;11,19;100
2017-06-26 07:00:21+00:00;4.562.892.422.671.580;12.770.819.305.342.800;9,92;100
2017-06-26 08:00:21+00:00;51.458.190.379.571.400;1.617.386.317.927.810;9,04;79
2017-06-26 09:00:21+00:00;3.974.163.092.863.400;13.184.439.699.255.700;12,00;84
2017-06-26 10:00:21+00:00;4.434.944.771.607.840;9.025.696.091.738.470;6,39;100
2017-06-26 11:00:21+00:00;1.791.296.012.478.780;17.212.450.452.367.100;12,36;100
2017-06-26 12:00:21+00:00;30.898.724.335.944.000;14.338.516.713.990.300;8,60;100
2017-06-26 13:00:21+00:00;186.237.512.519.122;16.082.078.232.346.200;1,37;100
2017-06-26 14:00:21+00:00;32.878.404.941.709.400;14.258.480.897.260.900;15,27;100
2017-06-26 15:00:21+00:00;6.488.561.137.487.060;13.615.302.051.895.800;10,29;100
2017-06-26 16:00:21+00:00;5.353.807.149.156.660;15.312.806.794.365.000;15,00;100
2017-06-26 17:00:21+00:00;45.833.134.759.697.800;13.151.539.056.249.400;11,68;100
2017-06-26 18:00:21+00:00;3.786.275.030.210.400;17.924.402.415.627.300;14,02;100
2017-06-26 19:00:21+00:00;3.237.084.280.678.450;13.451.227.836.432.600;14,65;54
2017-06-26 20:00:21+00:00;4.212.642.228.719.430;1.793.740.297.689.070;10,90;59
2017-06-26 21:00:21+00:00;27.265.277.924.128.800;14.991.976.174.813.000;12,28;44
2017-06-26 22:00:21+00:00;6.557.041.857.491.260;7.748.275.157.717.630;5,49;84
2017-06-26 23:00:21+00:00;4.713.779.935.320.930;1.112.353.550.719.650;9,54;77
2017-06-27 00:00:21+00:00;4.713.094.957.947.920;15.586.391.574.316.300;10,16;12
2017-06-27 01:00:21+00:00;30.137.765.726.246.700;1.129.677.090.777.130;10,65;76
2017-06-27 02:00:21+00:00;3.097.731.692.768.330;10.234.454.380.557.800;4,93;15
2017-06-27 03:00:21+00:00;2.485.106.402.517.670;16.640.374.188.759.300;14,60;100
2017-06-27 04:00:21+00:00;21.112.574.085.565.600;9.671.984.448.203.800;6,73;100
2017-06-27 05:00:21+00:00;5.259.891.405.254.330;15.412.451.025.145.200;13,25;64
2017-06-27 06:00:21+00:00;44.659.400.137.857.000;12.643.711.276.320.300;8,70;100
2017-06-27 07:00:21+00:00;2.958.377.706.886.300;15.228.899.989.308.000;1,05;100
2017-06-27 08:00:21+00:00;275.840.537.374.113;14.171.833.679.737.400;1,45;75
2017-06-27 09:00:21+00:00;56.266.962.405.857.500;8.495.417.884.000.290;10,20;69
2017-06-27 10:00:21+00:00;425.022.790.285.978;12.761.011.484.078.300;7,92;100
2017-06-27 11:00:21+00:00;30.388.316.238.994.200;12.932.703.938.342.400;10,66;75
2017-06-27 12:00:21+00:00;5.002.510.401.925.470;14.517.503.403.975.400;13,16;100
2017-06-27 13:00:21+00:00;5.959.648.452.388.780;14.297.814.752.131.200;1,13;100
2017-06-27 14:00:21+00:00;28.401.765.411.135.500;12.930.297.605.897.800;1,03;100
2017-06-27 15:00:21+00:00;31.309.571.523.096.100;1.077.363.931.198.590;10,06;100
2017-06-27 16:00:21+00:00;3.224.736.800.890.960;14.692.272.404.427.700;1,28;100
2017-06-27 17:00:21+00:00;3.851.001.037.969.300;15.638.544.073.889.200;11,61;43
2017-06-27 18:00:21+00:00;3.479.020.336.171.550;14.327.676.929.857.000;12,52;100
2017-06-27 19:00:21+00:00;17.095.745.129.941.800;12.992.651.925.002.500;9,87;3
2017-06-27 20:00:21+00:00;2.420.629.019.067.380;12.626.372.985.631.300;9,39;75
2017-06-27 21:00:21+00:00;380.755.883.316.223;1.129.861.556.640.420;50,00;49
2017-06-27 22:00:21+00:00;5.462.414.893.174.140;14.127.713.157.647.400;9,84;57
2017-06-27 23:00:21+00:00;3.811.516.499.959.020;13.990.161.493.122.200;11,71;8
2017-06-28 00:00:21+00:00;4.660.845.369.623.160;15.553.754.817.393.200;9,38;23
2017-06-28 01:00:21+00:00;4.053.399.399.166.120;12.013.849.238.787.300;6,49;100
2017-06-28 02:00:21+00:00;3.339.017.005.160.710;13.814.269.813.147.100;10,72;100
2017-06-28 03:00:21+00:00;25.634.070.125.353.300;1.033.215.982.306.840;8,27;66
2017-06-28 04:00:21+00:00;4.067.921.793.495.410;12.701.532.233.249.900;8,06;100
2017-06-28 05:00:21+00:00;5.185.749.037.686.650;12.162.227.163.771.400;13,23;100
2017-06-28 06:00:21+00:00;18.324.742.368.915.300;16.090.945.496.238.900;11,38;100
2017-06-28 07:00:21+00:00;4.121.585.536.989.370;17.664.779.261.450.700;12,82;100
2017-06-28 08:00:21+00:00;29.568.802.758.999.800;10.671.193.521.811.100;7,06;60
2017-06-28 09:00:21+00:00;3.918.183.377.720.000;15.727.132.395.280.200;1,45;71
2017-06-28 10:00:21+00:00;2.541.768.509.883.230;15.176.139.561.085.300;15,53;48
2017-06-28 11:00:21+00:00;3.794.593.488.265.300;12.193.157.148.514.700;7,82;95
2017-06-28 12:00:21+00:00;24.176.239.544.750.100;11.701.274.934.386.100;1,10;92
2017-06-28 13:00:21+00:00;4.870.531.620.393.900;116.705.319.561.676;9,87;38
2017-06-28 14:00:21+00:00;3.662.988.968.013.170;12.609.518.000.506.900;8,56;8
2017-06-28 15:00:21+00:00;58.786.316.680.517.600;12.654.637.555.716.200;10,65;100
2017-06-28 16:00:21+00:00;3.960.738.995.230.360;13.154.274.481.185.900;7,89;65
2017-06-28 17:00:21+00:00;2.327.312.246.847.390;12.287.914.742.680.900;9,33;8
2017-06-28 18:00:21+00:00;14.443.388.446.014.900;15.480.371.447.129.100;10,38;86
2017-06-28 19:00:21+00:00;53.234.565.844.717.800;14.759.414.935.097.900;11,14;100
2017-06-28 20:00:21+00:00;2.807.621.636.065.330;13.104.804.631.314.300;1,06;10
2017-06-28 21:00:21+00:00;2.346.441.297.874.520;12.216.370.861.473.400;12,76;59
2017-06-28 22:00:21+00:00;5.330.295.996.327.940;12.151.602.419.901.800;9,83;57
2017-06-28 23:00:21+00:00;29.565.855.465.510.000;1.458.950.467.531.020;9,68;100
2017-06-29 00:00:21+00:00;4.717.676.194.334.710;13.661.357.576.124.400;10,96;71
2017-06-29 01:00:21+00:00;3.987.466.620.863.890;14.007.245.449.846.600;7,06;1
2017-06-29 02:00:21+00:00;10.224.829.961.322.600;15.607.579.886.333.400;14,20;100
2017-06-29 03:00:21+00:00;43.798.328.945.961.500;13.393.293.344.339.800;9,09;100
2017-06-29 04:00:21+00:00;21.782.217.112.056.300;16.849.179.014.207.400;17,28;99
2017-06-29 05:00:21+00:00;21.722.484.551.119.100;8.667.159.364.978.750;0,88;100
2017-06-29 06:00:21+00:00;847.631.086.144.095;10.334.515.727.441.800;8,48;100
2017-06-29 07:00:21+00:00;19.019.398.750.673.700;17.916.423.246.542.600;13,74;100
2017-06-29 08:00:21+00:00;31.370.431.692.890.600;1.256.012.827.709.910;9,19;100
2017-06-29 09:00:21+00:00;3.628.292.989.097.260;14.243.812.441.427.000;10,67;39
2017-06-29 10:00:21+00:00;3.626.720.429.986.810;1.656.520.264.470.500;0,13;41
2017-06-29 11:00:21+00:00;4.651.844.278.667.790;1.435.781.243.211.340;1,07;100
2017-06-29 12:00:21+00:00;12.909.069.221.579.300;15.740.081.636.317.900;13,70;100
2017-06-29 13:00:21+00:00;8.336.944.758.430.920;15.018.595.886.175.000;14,95;76
2017-06-29 14:00:21+00:00;6.635.022.390.212.490;1.590.968.168.188.340;12,93;100
2017-06-29 15:00:21+00:00;3.434.722.572.622.690;14.721.165.908.289.600;1,40;87
2017-06-29 16:00:21+00:00;41.681.985.455.032.200;15.298.825.078.571.200;0,96;100
2017-06-29 17:00:21+00:00;17.709.249.346.468.400;12.118.130.512.221.700;10,41;100
2017-06-29 18:00:21+00:00;4.377.024.913.478.280;14.794.092.029.570.600;12,01;61
2017-06-29 19:00:21+00:00;4.900.614.510.665.630;13.426.913.072.216.300;7,95;93
2017-06-29 20:00:21+00:00;1.121.494.921.056.520;13.313.876.664.865.400;10,14;88
2017-06-29 21:00:21+00:00;434.294.375.549.504;9.451.313.732.394.120;0,93;100
2017-06-29 22:00:21+00:00;4.197.830.520.887.040;12.502.218.707.056.900;4,62;100
2017-06-29 23:00:21+00:00;37.849.504.341.753.300;13.199.061.732.427.000;10,16;45
2017-06-30 00:00:21+00:00;3.637.952.797.262.040;17.299.180.079.096.400;12,93;73
2017-06-30 01:00:21+00:00;2.748.009.833.316.110;12.847.436.376.427.600;10,82;100
2017-06-30 02:00:21+00:00;4.117.443.193.259.260;14.211.337.266.206.200;13,18;13
2017-06-30 03:00:21+00:00;43.157.418.027.578.400;16.861.705.980.040.500;14,89;100
2017-06-30 04:00:21+00:00;42.752.506.310.129;10.522.434.702.529.200;10,36;100
2017-06-30 05:00:21+00:00;3.200.467.357.815.520;1.259.591.542.281.150;12,44;42
2017-06-30 06:00:21+00:00;2.916.310.462.999.650;15.659.119.772.381.900;1,18;54
2017-06-30 07:00:21+00:00;3.586.686.538.623.860;1.951.570.835.685.050;10,76;84
2017-06-30 08:00:21+00:00;341.739.373.421.729;870.923.683.625.777;8,31;35
2017-06-30 09:00:21+00:00;1.675.343.603.902.040;13.240.502.873.320.100;8,58;37
2017-06-30 10:00:21+00:00;3.742.861.959.120.830;1.504.913.385.181.650;12,60;54
2017-06-30 11:00:21+00:00;32.404.913.879.511.900;1.556.553.087.456.630;9,62;100
2017-06-30 12:00:21+00:00;3.102.092.193.582.630;18.974.240.474.593.800;13,70;100
2017-06-30 13:00:21+00:00;31.614.722.464.901.900;11.959.907.064.061.200;10,73;81
2017-06-30 14:00:21+00:00;33.250.382.251.903.000;12.954.948.952.709.300;9,48;100
2017-06-30 15:00:21+00:00;28.809.863.905.011.800;9.575.261.071.475.140;4,32;78
2017-06-30 16:00:21+00:00;4.639.156.347.658.720;138.358.954.197.878;0,84;8
2017-06-30 17:00:21+00:00;294.815.419.342.477;14.765.145.934.819.500;14,07;15
2017-06-30 18:00:21+00:00;34.548.969.793.710.300;18.600.455.633.037.600;1,42;15
2017-06-30 19:00:21+00:00;2.485.572.031.344.900;17.658.969.987.092.600;13,47;100
2017-06-30 20:00:21+00:00;200.813.730.055.172;1.720.346.960.335.750;12,54;100
2017-06-30 21:00:21+00:00;3.477.435.853.764.590;11.838.233.876.555.900;6,43;54
2017-06-30 22:00:21+00:00;43.795.706.461.538.900;14.559.352.886.021.200;11,11;42
2017-06-30 23:00:21+00:00;4.844.019.271.834.540;14.469.203.575.484.100;14,05;14
2017-07-01 00:00:21+00:00;4.425.199.160.213.210;14.658.301.988.842.100;10,17;96
2017-07-01 01:00:21+00:00;23.514.918.345.390.800;1.342.176.661.968.300;6,96;100
2017-07-01 02:00:21+00:00;35.167.993.033.707.000;1.626.874.568.710.900;14,56;69
2017-07-01 03:00:21+00:00;3.482.768.624.313.890;12.661.625.289.326.600;0,10;40
2017-07-01 04:00:21+00:00;4.454.112.248.151.520;14.324.283.403.279.400;11,84;60
2017-07-01 05:00:21+00:00;406.569.470.957.298;17.050.633.245.591.700;14,40;85
2017-07-01 06:00:21+00:00;25.465.630.883.448.500;18.749.744.998.102.400;1,15;100
2017-07-01 07:00:21+00:00;408.075.144.452.612;11.514.588.705.501.300;0,09;63
2017-07-01 08:00:21+00:00;4.232.930.704.969.260;14.860.899.486.047.300;12,37;39
2017-07-01 09:00:21+00:00;3.932.017.349.710.660;14.627.365.768.047.000;11,62;51
2017-07-01 10:00:21+00:00;3.390.400.323.845.450;16.484.563.455.116.500;1,31;50
2017-07-01 11:00:21+00:00;25.566.894.337.556.600;1.748.823.755.500.170;1,63;97
2017-07-01 12:00:21+00:00;30.737.375.153.056.500;12.716.068.303.804.400;1,11;64
2017-07-01 13:00:21+00:00;6.331.500.903.291.000;13.341.758.766.993.900;11,93;81
2017-07-01 14:00:21+00:00;20.336.387.451.157.800;13.702.724.331.425.400;1,06;49
2017-07-01 15:00:21+00:00;5.916.537.631.961.240;1.468.640.889.622.040;0,66;100
2017-07-01 16:00:21+00:00;5.873.217.147.387.640;15.531.103.905.579.200;11,77;58
2017-07-01 17:00:21+00:00;19.284.784.819.933.200;1.261.456.240.197.860;10,04;100
2017-07-01 18:00:21+00:00;25.792.803.500.037.100;1.803.024.186.972.650;14,04;3
2017-07-01 19:00:21+00:00;3.339.390.198.569.750;9.087.295.318.407.140;7,12;62
2017-07-01 20:00:21+00:00;28.840.254.803.954.800;1.062.784.676.016.400;8,93;36
2017-07-01 21:00:21+00:00;27.216.325.276.386.800;14.999.300.630.010.500;13,90;95
2017-07-01 22:00:21+00:00;4.462.886.574.737.180;13.126.595.042.456.800;8,79;100
2017-07-01 23:00:21+00:00;3.937.660.269.506.420;1.215.186.827.120.040;9,31;88
2017-07-02 00:00:21+00:00;41.660.346.583.871.500;15.852.862.392.681.400;15,76;100
2017-07-02 01:00:21+00:00;3.280.012.657.101.180;1.549.643.344.792.560;9,15;74
2017-07-02 02:00:21+00:00;3.148.617.277.402.470;16.555.663.824.455.900;12,69;50
2017-07-02 03:00:21+00:00;26.980.027.559.994.000;11.012.625.313.538.600;0,44;100
2017-07-02 04:00:21+00:00;4.089.779.848.413.630;15.496.506.584.365.300;11,88;67
2017-07-02 05:00:21+00:00;47.812.617.483.384.600;1.547.107.357.059.530;12,58;100
2017-07-02 06:00:21+00:00;21.854.879.326.565.900;11.080.899.622.594.800;5,23;100
2017-07-02 07:00:21+00:00;4.556.576.701.171.320;13.620.477.185.874.800;11,32;100
2017-07-02 08:00:21+00:00;381.269.458.513.615;15.875.484.546.283.900;1,13;100
2017-07-02 09:00:21+00:00;1.945.700.808.621.980;16.781.257.288.511.600;15,58;100
2017-07-02 10:00:21+00:00;172.410.516.370.107;1.316.888.812.888.550;11,49;57
2017-07-02 11:00:21+00:00;3.308.358.125.269.310;10.859.396.248.351.100;7,60;100
2017-07-02 12:00:21+00:00;27.457.142.855.003.200;1.724.232.331.222.050;13,38;100
2017-07-02 13:00:21+00:00;48.855.057.394.424.000;13.621.578.210.440.600;14,00;8
2017-07-02 14:00:21+00:00;32.380.861.481.033.600;8.942.291.501.729.880;6,92;35
2017-07-02 15:00:21+00:00;28.855.476.234.842.400;1.294.378.517.927.390;7,66;100
2017-07-02 16:00:21+00:00;2.880.041.680.756.410;16.273.338.407.883.000;10,73;67
2017-07-02 17:00:21+00:00;33.731.576.974.145.800;1.056.696.488.070.800;8,08;100
2017-07-02 18:00:21+00:00;390.144.662.366.217;13.809.452.971.494.500;13,30;85
2017-07-02 19:00:21+00:00;49.506.135.102.541.900;12.731.093.633.882.200;9,20;55
2017-07-02 20:00:21+00:00;1.981.726.526.866.110;13.434.159.812.219.300;8,56;10
2017-07-02 21:00:21+00:00;41.049.593.545.988.200;12.466.726.756.104.400;9,99;71
2017-07-02 22:00:21+00:00;17.949.864.249.785.700;14.745.763.356.694.100;1,25;8
2017-07-02 23:00:21+00:00;4.914.825.368.198.500;1.298.500.339.140.970;11,42;26
2017-07-03 00:00:21+00:00;15.027.422.118.603.400;1.511.865.396.731.530;8,69;70
2017-07-03 01:00:21+00:00;5.157.010.210.802.920;12.633.248.783.928.500;10,74;100
2017-07-03 02:00:21+00:00;465.393.292.064.728;1.623.879.813.776.410;13,51;74
2017-07-03 03:00:21+00:00;25.506.216.716.436.000;1.355.649.508.617.670;9,96;100
2017-07-03 04:00:21+00:00;2.989.423.525.654.300;10.596.022.401.166.800;10,75;68
2017-07-03 05:00:21+00:00;12.133.992.486.926.400;11.448.237.176.820.800;10,06;100
2017-07-03 06:00:21+00:00;14.152.355.854.014.500;10.715.928.595.525.900;50,00;98
2017-07-03 07:00:21+00:00;32.793.132.842.948.800;10.853.975.691.230.000;9,62;69
2017-07-03 08:00:21+00:00;3.927.907.372.034.360;10.339.162.017.165.100;4,50;76
2017-07-03 09:00:21+00:00;4.991.362.552.849.680;10.890.346.088.644.300;7,76;100
2017-07-03 10:00:21+00:00;31.954.954.567.523.800;13.511.791.764.278.700;9,99;100
2017-07-03 11:00:21+00:00;3.311.312.612.710.080;15.316.621.970.508.000;13,58;75
2017-07-03 12:00:21+00:00;20.787.599.037.761.000;10.243.560.619.939.700;14,27;100
2017-07-03 13:00:21+00:00;3.445.636.623.635.600;11.573.101.235.877.900;8,67;54
2017-07-03 14:00:21+00:00;3.601.694.163.398.910;15.473.324.545.485.500;1,53;100
2017-07-03 15:00:21+00:00;4.322.298.719.417.430;13.141.904.445.633.400;0,13;60
2017-07-03 16:00:21+00:00;3.661.482.986.845.320;9.374.032.578.938.490;4,84;86
2017-07-03 17:00:21+00:00;4.753.202.820.388.210;13.616.716.594.246.600;13,57;94
2017-07-03 18:00:21+00:00;3.547.752.239.490.750;14.403.380.413.109.400;10,11;73
2017-07-03 19:00:21+00:00;3.352.090.325.455.970;14.287.564.521.862.000;11,45;100
2017-07-03 20:00:21+00:00;4.360.453.704.847.050;18.973.873.547.923.400;19,77;100
2017-07-03 21:00:21+00:00;4.660.678.666.221.800;11.697.829.189.495.400;10,39;36
2017-07-03 22:00:21+00:00;30.367.062.505.487.300;16.194.000.105.401.800;11,67;100
2017-07-03 23:00:21+00:00;58.621.314.573.991.400;13.465.873.394.230.200;11,66;92
2017-07-04 00:00:21+00:00;3.845.340.503.024.040;14.661.258.432.996.600;8,67;64
2017-07-04 01:00:21+00:00;3.763.835.430.227.740;11.944.610.384.894.300;11,68;40
2017-07-04 02:00:21+00:00;3.219.281.980.887.140;11.892.619.980.616.600;8,23;39
2017-07-04 03:00:21+00:00;42.496.101.472.481.000;1.049.043.397.940.700;3,47;3
2017-07-04 04:00:21+00:00;48.128.021.037.044.000;9.963.631.516.507.970;7,25;14
2017-07-04 05:00:21+00:00;3.609.885.068.200.470;15.153.338.298.779.200;11,09;75
2017-07-04 06:00:21+00:00;3.886.116.981.380.150;12.223.786.170.550.400;1,08;83
2017-07-04 07:00:21+00:00;18.785.273.960.102.700;19.699.563.396.452.200;1,35;40
2017-07-04 08:00:21+00:00;25.303.394.971.571.600;12.376.106.527.990.900;10,60;100
2017-07-04 09:00:21+00:00;25.032.907.525.707.900;15.157.135.358.500.500;10,76;43
2017-07-04 10:00:21+00:00;3.866.328.960.108.760;13.658.855.776.220.400;10,79;100
2017-07-04 11:00:21+00:00;22.848.613.153.381.600;9.096.829.896.603.280;0,94;61
2017-07-04 12:00:21+00:00;11.135.501.131.616.000;10.259.667.097.689.400;10,41;100
2017-07-04 13:00:21+00:00;1.914.581.843.810.560;986.050.885.760.876;10,44;100
2017-07-04 14:00:21+00:00;4.094.502.208.044.320;17.088.744.753.253;12,15;55
2017-07-04 15:00:21+00:00;5.573.458.731.869.460;16.675.328.369.225.300;13,93;61
2017-07-04 16:00:21+00:00;45.823.860.811.608.700;18.201.773.271.372.700;1,52;100
2017-07-04 17:00:21+00:00;23.871.322.357.323.300;8.138.228.053.566.180;9,02;49
2017-07-04 18:00:21+00:00;259.220.766.922.654;1.020.297.626.028.020;0,75;100
2017-07-04 19:00:21+00:00;2.691.158.522.279.790;14.992.327.098.034.300;9,02;83
2017-07-04 20:00:21+00:00;16.497.981.367.596.100;1.166.295.600.629.320;1,10;100
2017-07-04 21:00:21+00:00;3.228.338.770.291.560;15.209.359.261.251.900;14,85;38
2017-07-04 22:00:21+00:00;4.181.356.377.360.530;12.444.570.392.359.800;10,59;13
2017-07-04 23:00:21+00:00;2.348.590.385.948.600;1.219.623.118.898.600;7,57;67
2017-07-05 00:00:21+00:00;21.999.673.417.787.700;9.119.538.720.175.920;11,63;100
